discipline_title;slug_game;event_title;event_gender;medal_type;participant_type;country_3_letter_code;";"
Athletics;st louis-1904;discus throw men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;discus throw men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;discus throw men;Men;BRONZE;Athlete;GRE;
Athletics;st louis-1904;hammer throw men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;hammer throw men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;hammer throw men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;high jump standing men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;high jump standing men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;high jump standing men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;marathon men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;marathon men;Men;SILVER;Athlete;FRA;
Athletics;st louis-1904;marathon men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;1500m men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;1500m men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;1500m men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;All-Around Championship Men;Men;GOLD;Athlete;GBR;
Athletics;st louis-1904;All-Around Championship Men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;All-Around Championship Men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;3000m steeplechase men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;3000m steeplechase men;Men;SILVER;Athlete;GBR;
Athletics;st louis-1904;3000m steeplechase men;Men;BRONZE;Athlete;USA;
Athletics;st louis-1904;triple jump men;Men;GOLD;Athlete;USA;
Athletics;st louis-1904;triple jump men;Men;SILVER;Athlete;USA;
Athletics;st louis-1904;triple jump men;Men;BRONZE;Athlete;USA;
Roque;st louis-1904;Individual men;Men;GOLD;Athlete;USA;
Roque;st louis-1904;Individual men;Men;SILVER;Athlete;USA;
Roque;st louis-1904;Individual men;Men;BRONZE;Athlete;USA;
Golf;st louis-1904;Individual men;Men;GOLD;Athlete;CAN;
Golf;st louis-1904;Individual men;Men;SILVER;Athlete;USA;
Golf;st louis-1904;Individual men;Men;BRONZE;Athlete;USA;
Golf;st louis-1904;Individual men;Men;BRONZE;Athlete;USA;
Golf;st louis-1904;Team men;Men;GOLD;GameTeam;USA;
Golf;st louis-1904;Team men;Men;SILVER;GameTeam;USA;
Golf;st louis-1904;Team men;Men;BRONZE;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;SILVER;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;SILVER;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;BRONZE;GameTeam;USA;
Rowing;st louis-1904;Double Sculls Men;Men;BRONZE;GameTeam;USA;
Rowing;st louis-1904;Coxed Eights Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Coxed Eights Men;Men;SILVER;GameTeam;CAN;
Rowing;st louis-1904;single sculls 1x men;Men;GOLD;Athlete;USA;
Rowing;st louis-1904;single sculls 1x men;Men;SILVER;Athlete;USA;
Rowing;st louis-1904;single sculls 1x men;Men;BRONZE;Athlete;USA;
Rowing;st louis-1904;Coxless Fours Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Coxless Fours Men;Men;SILVER;GameTeam;USA;
Rowing;st louis-1904;Coxless Fours Men;Men;BRONZE;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;GOLD;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;SILVER;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;SILVER;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;BRONZE;GameTeam;USA;
Rowing;st louis-1904;Coxless Pairs Men;Men;BRONZE;GameTeam;USA;
Wrestling;st louis-1904;Heavyweight, Freestyle (>158 pounds) Men;Men;GOLD;Athlete;NOR;
Wrestling;st louis-1904;Heavyweight, Freestyle (>158 pounds) Men;Men;SILVER;Athlete;GER;
Wrestling;st louis-1904;Heavyweight, Freestyle (>158 pounds) Men;Men;BRONZE;Athlete;USA;
Wrestling;st louis-1904;Featherweight, Freestyle (≤135 pounds) Men;Men;GOLD;Athlete;USA;
Wrestling;st louis-1904;Featherweight, Freestyle (≤135 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Featherweight, Freestyle (≤135 pounds) Men;Men;BRONZE;Athlete;USA;
Wrestling;st louis-1904;Flyweight, Freestyle (≤115 pounds) Men;Men;GOLD;Athlete;USA;
Wrestling;st louis-1904;Flyweight, Freestyle (≤115 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Flyweight, Freestyle (≤115 pounds) Men;Men;BRONZE;Athlete;USA;
Wrestling;st louis-1904;Welterweight, Freestyle (≤158 pounds) Men;Men;GOLD;Athlete;NOR;
Wrestling;st louis-1904;Welterweight, Freestyle (≤158 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Welterweight, Freestyle (≤158 pounds) Men;Men;BRONZE;Athlete;USA;
Wrestling;st louis-1904;Light-Flyweight, Freestyle (≤105 pounds) Men;Men;GOLD;Athlete;USA;
Wrestling;st louis-1904;Light-Flyweight, Freestyle (≤105 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Light-Flyweight, Freestyle (≤105 pounds) Men;Men;BRONZE;Athlete;SUI;
Wrestling;st louis-1904;Bantamweight, Freestyle (≤125 pounds) Men;Men;GOLD;Athlete;USA;
Wrestling;st louis-1904;Bantamweight, Freestyle (≤125 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Bantamweight, Freestyle (≤125 pounds) Men;Men;BRONZE;Athlete;USA;
Wrestling;st louis-1904;Lightweight, Freestyle (≤145 pounds) Men;Men;GOLD;Athlete;USA;
Wrestling;st louis-1904;Lightweight, Freestyle (≤145 pounds) Men;Men;SILVER;Athlete;USA;
Wrestling;st louis-1904;Lightweight, Freestyle (≤145 pounds) Men;Men;BRONZE;Athlete;USA;
Weightlifting;st louis-1904;heavyweight - two hand lift men;Men;GOLD;Athlete;GRE;
Weightlifting;st louis-1904;heavyweight - two hand lift men;Men;SILVER;Athlete;USA;
Weightlifting;st louis-1904;heavyweight - two hand lift men;Men;BRONZE;Athlete;GER;
Weightlifting;st louis-1904;All-around Dumbbell contest men;Men;GOLD;Athlete;USA;
Weightlifting;st louis-1904;All-around Dumbbell contest men;Men;SILVER;Athlete;USA;
Weightlifting;st louis-1904;All-around Dumbbell contest men;Men;BRONZE;Athlete;GER;
Tug of War;st louis-1904;tug of war men;Men;GOLD;GameTeam;USA;
Tug of War;st louis-1904;tug of war men;Men;SILVER;GameTeam;USA;
Tug of War;st louis-1904;tug of war men;Men;BRONZE;GameTeam;MIX;
Boxing;st louis-1904;5216  567kg featherweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;5216  567kg featherweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;5216  567kg featherweight men;Men;BRONZE;Athlete;USA;
Boxing;st louis-1904;7167kg heavyweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;7167kg heavyweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;7167kg heavyweight men;Men;BRONZE;Athlete;USA;
Boxing;st louis-1904;6577  7167kg middleweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;6577  7167kg middleweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;6124  6577kg welterweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;6124  6577kg welterweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;6124  6577kg welterweight men;Men;BRONZE;Athlete;USA;
Boxing;st louis-1904;4763  5216kg bantamweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;4763  5216kg bantamweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;4763kg flyweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;4763kg flyweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;567  6124kg lightweight men;Men;GOLD;Athlete;USA;
Boxing;st louis-1904;567  6124kg lightweight men;Men;SILVER;Athlete;USA;
Boxing;st louis-1904;567  6124kg lightweight men;Men;BRONZE;Athlete;USA;
Tennis;st louis-1904;Singles men;Men;GOLD;Athlete;USA;
Tennis;st louis-1904;Singles men;Men;SILVER;Athlete;USA;
Tennis;st louis-1904;Singles men;Men;BRONZE;Athlete;USA;
Tennis;st louis-1904;Singles men;Men;BRONZE;Athlete;USA;
Tennis;st louis-1904;doubles men;Men;GOLD;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;GOLD;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;SILVER;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;SILVER;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;BRONZE;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;BRONZE;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;BRONZE;GameTeam;USA;
Tennis;st louis-1904;doubles men;Men;BRONZE;GameTeam;USA;
Football;st louis-1904;football men;Men;GOLD;GameTeam;CAN;
Football;st louis-1904;football men;Men;SILVER;GameTeam;USA;
Football;st louis-1904;football men;Men;BRONZE;GameTeam;USA;
Gymnastics Artistic;st louis-1904;combined 3 events men;Men;GOLD;Athlete;SUI;
Gymnastics Artistic;st louis-1904;combined 3 events men;Men;SILVER;Athlete;AUT;
Gymnastics Artistic;st louis-1904;combined 3 events men;Men;BRONZE;Athlete;GER;
Gymnastics Artistic;st louis-1904;pommel horse men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;pommel horse men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;pommel horse men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;individual all-round men;Men;GOLD;Athlete;AUT;
Gymnastics Artistic;st louis-1904;individual all-round men;Men;SILVER;Athlete;GER;
Gymnastics Artistic;st louis-1904;individual all-round men;Men;BRONZE;Athlete;SUI;
Gymnastics Artistic;st louis-1904;horizontal bar men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;horizontal bar men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;horizontal bar men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;parallel bars men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;parallel bars men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;parallel bars men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, Field Sports Men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, Field Sports Men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, Field Sports Men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;club swinging men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;club swinging men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;club swinging men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;vault men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;vault men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;vault men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;Team All-Around, Apparatus Work and Field Sports Men;Men;GOLD;GameTeam;MIX;
Gymnastics Artistic;st louis-1904;Team All-Around, Apparatus Work and Field Sports Men;Men;SILVER;GameTeam;USA;
Gymnastics Artistic;st louis-1904;Team All-Around, Apparatus Work and Field Sports Men;Men;BRONZE;GameTeam;USA;
Gymnastics Artistic;st louis-1904;rings men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;rings men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;rings men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, 4 Events Men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, 4 Events Men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;Individual All-Around, 4 Events Men;Men;BRONZE;Athlete;USA;
Gymnastics Artistic;st louis-1904;rope climbing men;Men;GOLD;Athlete;USA;
Gymnastics Artistic;st louis-1904;rope climbing men;Men;SILVER;Athlete;USA;
Gymnastics Artistic;st louis-1904;rope climbing men;Men;BRONZE;Athlete;USA;
Fencing;st louis-1904;foil individual men;Men;GOLD;Athlete;CUB;
Fencing;st louis-1904;foil individual men;Men;SILVER;Athlete;USA;
Fencing;st louis-1904;foil individual men;Men;BRONZE;Athlete;USA;
Fencing;st louis-1904;stick single men;Men;GOLD;Athlete;USA;
Fencing;st louis-1904;stick single men;Men;SILVER;Athlete;USA;
Fencing;st louis-1904;stick single men;Men;BRONZE;Athlete;USA;
Fencing;st louis-1904;foil team men;Men;GOLD;GameTeam;MIX;
Fencing;st louis-1904;foil team men;Men;SILVER;GameTeam;USA;
Fencing;st louis-1904;Epee individual men;Men;GOLD;Athlete;CUB;
Fencing;st louis-1904;Epee individual men;Men;SILVER;Athlete;USA;
Fencing;st louis-1904;Epee individual men;Men;BRONZE;Athlete;USA;
Fencing;st louis-1904;sabre individual men;Men;GOLD;Athlete;CUB;
Fencing;st louis-1904;sabre individual men;Men;SILVER;Athlete;USA;
Fencing;st louis-1904;sabre individual men;Men;BRONZE;Athlete;USA;
Diving;st louis-1904;10m platform men;Men;GOLD;Athlete;USA;
Diving;st louis-1904;10m platform men;Men;SILVER;Athlete;GER;
Diving;st louis-1904;10m platform men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;5 miles 8046m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;5 miles 8046m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;5 miles 8046m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;1/3 mile 536m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;1/3 mile 536m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;1/3 mile 536m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;25 miles 40232m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;25 miles 40232m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;25 miles 40232m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;1 mile 1609m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;1 mile 1609m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;1 mile 1609m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;1/4 mile 402m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;1/4 mile 402m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;1/4 mile 402m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;1/2 mile 805m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;1/2 mile 805m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;1/2 mile 805m men;Men;BRONZE;Athlete;USA;
Cycling Track;st louis-1904;2 miles 3218m men;Men;GOLD;Athlete;USA;
Cycling Track;st louis-1904;2 miles 3218m men;Men;SILVER;Athlete;USA;
Cycling Track;st louis-1904;2 miles 3218m men;Men;BRONZE;Athlete;USA;
Swimming;st louis-1904;50y freestyle 4572m men;Men;GOLD;Athlete;HUN;
Swimming;st louis-1904;50y freestyle 4572m men;Men;SILVER;Athlete;USA;
Swimming;st louis-1904;50y freestyle 4572m men;Men;BRONZE;Athlete;USA;
Swimming;st louis-1904;4x50y freestyle relay men;Men;GOLD;Athlete;USA;
Swimming;st louis-1904;4x50y freestyle relay men;Men;SILVER;Athlete;USA;
Swimming;st louis-1904;4x50y freestyle relay men;Men;BRONZE;Athlete;USA;
Swimming;st louis-1904;400m breaststroke men;Men;GOLD;Athlete;GER;
Swimming;st louis-1904;400m breaststroke men;Men;SILVER;Athlete;GER;
Swimming;st louis-1904;400m breaststroke men;Men;BRONZE;Athlete;USA;
Swimming;st louis-1904;100m backstroke men;Men;GOLD;Athlete;GER;
Swimming;st louis-1904;100m backstroke men;Men;SILVER;Athlete;GER;
Swimming;st louis-1904;100m backstroke men;Men;BRONZE;Athlete;GER;
Swimming;st louis-1904;880y freestyle 80466m men;Men;GOLD;Athlete;GER;
Swimming;st louis-1904;880y freestyle 80466m men;Men;SILVER;Athlete;AUS;
Swimming;st louis-1904;880y freestyle 80466m men;Men;BRONZE;Athlete;HUN;
Swimming;st louis-1904;4 x 50 yard Freestyle Relay Men;Men;GOLD;GameTeam;USA;
Swimming;st louis-1904;4 x 50 yard Freestyle Relay Men;Men;SILVER;GameTeam;USA;
Swimming;st louis-1904;4 x 50 yard Freestyle Relay Men;Men;BRONZE;GameTeam;USA;
Swimming;st louis-1904;220 yard Freestyle Men;Men;GOLD;Athlete;USA;
Swimming;st louis-1904;220 yard Freestyle Men;Men;SILVER;Athlete;AUS;
Swimming;st louis-1904;220 yard Freestyle Men;Men;BRONZE;Athlete;GER;
Swimming;st louis-1904;400m freestyle men;Men;GOLD;Athlete;USA;
Swimming;st louis-1904;400m freestyle men;Men;SILVER;Athlete;AUS;
Swimming;st louis-1904;400m freestyle men;Men;BRONZE;Athlete;AUT;
Swimming;st louis-1904;1500m freestyle men;Men;GOLD;Athlete;GER;
Swimming;st louis-1904;1500m freestyle men;Men;SILVER;Athlete;HUN;
Swimming;st louis-1904;1500m freestyle men;Men;BRONZE;Athlete;AUS;
Swimming;st louis-1904;100m freestyle men;Men;GOLD;Athlete;HUN;
Swimming;st louis-1904;100m freestyle men;Men;SILVER;Athlete;USA;
Swimming;st louis-1904;100m freestyle men;Men;BRONZE;Athlete;USA;
Archery;st louis-1904;Team Round Men;Men;GOLD;GameTeam;USA;
Archery;st louis-1904;Team Round Men;Men;SILVER;GameTeam;USA;
Archery;st louis-1904;Team Round Men;Men;BRONZE;GameTeam;USA;
Archery;st louis-1904;teams FITA round women;Women;GOLD;GameTeam;USA;
Archery;st louis-1904;double national round 60y  50y women;Women;GOLD;Athlete;USA;
Archery;st louis-1904;double national round 60y  50y women;Women;SILVER;Athlete;USA;
Archery;st louis-1904;double national round 60y  50y women;Women;BRONZE;Athlete;USA;
Archery;st louis-1904;double york round 100y  80y  60y men;Men;GOLD;Athlete;USA;
Archery;st louis-1904;double york round 100y  80y  60y men;Men;SILVER;Athlete;USA;
Archery;st louis-1904;double york round 100y  80y  60y men;Men;BRONZE;Athlete;USA;
Archery;st louis-1904;double columbia round 50y  40y  30y women;Women;GOLD;Athlete;USA;
Archery;st louis-1904;double columbia round 50y  40y  30y women;Women;SILVER;Athlete;USA;
Archery;st louis-1904;double columbia round 50y  40y  30y women;Women;BRONZE;Athlete;USA;
Archery;st louis-1904;double american round (60y - 50y - 40y) men;Men;GOLD;Athlete;USA;
Archery;st louis-1904;double american round (60y - 50y - 40y) men;Men;SILVER;Athlete;USA;
Archery;st louis-1904;double american round (60y - 50y - 40y) men;Men;BRONZE;Athlete;USA;
Lacrosse;st louis-1904;lacrosse men;Men;GOLD;GameTeam;CAN;
Lacrosse;st louis-1904;lacrosse men;Men;SILVER;GameTeam;USA;
Lacrosse;st louis-1904;lacrosse men;Men;BRONZE;GameTeam;CAN;
Water Polo;st louis-1904;water polo men;Men;GOLD;GameTeam;USA;
Water Polo;st louis-1904;water polo men;Men;SILVER;GameTeam;USA;
Water Polo;st louis-1904;water polo men;Men;BRONZE;GameTeam;USA;
Fencing;paris-1900;foil masters men;Men;GOLD;Athlete;FRA;
Fencing;paris-1900;foil masters men;Men;SILVER;Athlete;FRA;
Fencing;paris-1900;foil masters men;Men;BRONZE;Athlete;FRA;
Fencing;paris-1900;sabre individual men;Men;GOLD;Athlete;FRA;
Fencing;paris-1900;sabre individual men;Men;SILVER;Athlete;FRA;
Fencing;paris-1900;sabre individual men;Men;BRONZE;Athlete;AUT;
Fencing;paris-1900;foil individual men;Men;GOLD;Athlete;FRA;
Fencing;paris-1900;foil individual men;Men;SILVER;Athlete;FRA;
Fencing;paris-1900;foil individual men;Men;BRONZE;Athlete;FRA;
Fencing;paris-1900;pe masters men;Men;GOLD;Athlete;FRA;
Fencing;paris-1900;pe masters men;Men;SILVER;Athlete;FRA;
Fencing;paris-1900;pe masters men;Men;BRONZE;Athlete;FRA;
Fencing;paris-1900;Epee individual men;Men;GOLD;Athlete;CUB;
Fencing;paris-1900;Epee individual men;Men;SILVER;Athlete;FRA;
Fencing;paris-1900;Epee individual men;Men;BRONZE;Athlete;FRA;
Fencing;paris-1900;sabre masters men;Men;GOLD;Athlete;ITA;
Fencing;paris-1900;sabre masters men;Men;SILVER;Athlete;ITA;
Fencing;paris-1900;sabre masters men;Men;BRONZE;Athlete;AUT;
Fencing;paris-1900;pe amateurs and masters men;Men;GOLD;Athlete;FRA;
Fencing;paris-1900;pe amateurs and masters men;Men;SILVER;Athlete;CUB;
Fencing;paris-1900;pe amateurs and masters men;Men;BRONZE;Athlete;FRA;
Cycling Track;paris-1900;25 kilometres men;Men;GOLD;Athlete;FRA;
Cycling Track;paris-1900;25 kilometres men;Men;SILVER;Athlete;GBR;
Cycling Track;paris-1900;25 kilometres men;Men;BRONZE;Athlete;FRA;
Cycling Track;paris-1900;Sprint individual men;Men;GOLD;Athlete;FRA;
Cycling Track;paris-1900;Sprint individual men;Men;SILVER;Athlete;FRA;
Cycling Track;paris-1900;Sprint individual men;Men;BRONZE;Athlete;USA;
Cycling Track;paris-1900;Course De Primes Men;Men;GOLD;Athlete;ITA;
Cycling Track;paris-1900;Course De Primes Men;Men;SILVER;Athlete;GER;
Cycling Track;paris-1900;Course De Primes Men;Men;BRONZE;Athlete;FRA;
Tug of War;paris-1900;tug of war men;Men;GOLD;GameTeam;MIX;
Tug of War;paris-1900;tug of war men;Men;SILVER;GameTeam;MIX;
Football;paris-1900;football men;Men;GOLD;GameTeam;GBR;
Football;paris-1900;football men;Men;SILVER;GameTeam;FRA;
Football;paris-1900;football men;Men;BRONZE;GameTeam;MIX;
Water Polo;paris-1900;water polo men;Men;GOLD;GameTeam;MIX;
Water Polo;paris-1900;water polo men;Men;SILVER;GameTeam;BEL;
Water Polo;paris-1900;water polo men;Men;BRONZE;GameTeam;MIX;
Water Polo;paris-1900;water polo men;Men;BRONZE;GameTeam;FRA;
Shooting;paris-1900;free rifle team men;Men;GOLD;GameTeam;SUI;
Shooting;paris-1900;free rifle team men;Men;SILVER;GameTeam;NOR;
Shooting;paris-1900;free rifle team men;Men;BRONZE;GameTeam;FRA;
Shooting;paris-1900;army rifle 300m prone men;Men;GOLD;Athlete;FRA;
Shooting;paris-1900;army rifle 300m prone men;Men;SILVER;Athlete;DEN;
Shooting;paris-1900;army rifle 300m prone men;Men;BRONZE;Athlete;NOR;
Shooting;paris-1900;army rifle 300m standing men;Men;GOLD;Athlete;DEN;
Shooting;paris-1900;army rifle 300m standing men;Men;SILVER;Athlete;NOR;
Shooting;paris-1900;army rifle 300m standing men;Men;BRONZE;Athlete;BEL;
Shooting;paris-1900;50m pistol 60 shots men;Men;GOLD;Athlete;SUI;
Shooting;paris-1900;50m pistol 60 shots men;Men;SILVER;Athlete;FRA;
Shooting;paris-1900;50m pistol 60 shots men;Men;BRONZE;Athlete;SUI;
Shooting;paris-1900;50m army pistol team men;Men;GOLD;GameTeam;SUI;
